from_id,to_id,y_0,y_1,x_0,x_1,z_0,z_1
269,270,4868274.252446315,4868278.171639919,558169.5163738097,558168.2155885261,390.7514348978853,390.74735443778474
270,271,4868278.171639919,4868279.095536768,558168.2155885261,558167.8986587953,390.74735443778474,390.74569006592316
271,272,4868279.095536768,4868284.525019113,558167.8986587953,558166.0977765287,390.74569006592316,390.7370693767019
272,273,4868284.525019113,4868289.256459414,558166.0977765287,558164.5253418077,390.7370693767019,390.72389226527486
273,274,4868289.256459414,4868293.163088238,558164.5253418077,558163.2007754568,390.72389226527486,390.7229884612373
274,275,4868293.163088238,4868294.083696261,558163.2007754568,558162.8994976601,390.7229884612373,390.7196489825185
275,276,4868294.083696261,4868299.331876663,558162.8994976601,558161.1759324779,390.7196489825185,390.71034218467037
276,277,4868299.331876663,4868304.005785388,558161.1759324779,558159.6066831555,390.71034218467037,390.7000384381843
277,278,4868304.005785388,4868307.459651705,558159.6066831555,558158.4288229289,390.7000384381843,390.6967873056659
278,279,4868307.459651705,4868308.725254285,558158.4288229289,558158.013016232,390.6967873056659,390.6943845814259
279,280,4868308.725254285,4868313.518005742,558158.013016232,558156.3768486044,390.6943845814259,390.68349857792157
280,281,4868313.518005742,4868318.801587014,558156.3768486044,558154.6576044026,390.68349857792157,390.675560571237
281,282,4868318.801587014,4868322.116912698,558154.6576044026,558153.4933875742,390.675560571237,390.6721911908
282,283,4868322.116912698,4868324.832238404,558153.4933875742,558152.6343071632,390.6721911908,390.66752432813973
283,284,4868324.832238404,4868329.5096111195,558152.6343071632,558151.0513380078,390.66752432813973,390.6530649258179
284,285,4868329.5096111195,4868334.240644388,558151.0513380078,558149.4970628009,390.6530649258179,390.6478044297775
285,286,4868334.240644388,4868338.265691791,558149.4970628009,558148.1580425202,390.6478044297775,390.64413038038896
286,287,4868338.265691791,4868339.048696491,558148.1580425202,558147.8824739436,390.64413038038896,390.6433253274594
287,288,4868339.048696491,4868344.305252093,558147.8824739436,558146.1111119338,390.6433253274594,390.6311607919491
288,289,4868344.305252093,4868348.992692272,558146.1111119338,558144.5626053328,390.6311607919491,390.62492794616765
289,290,4868348.992692272,4868352.3564903345,558144.5626053328,558143.3985457474,390.62492794616765,390.6224846222263
290,291,4868352.3564903345,4868353.70250578,558143.3985457474,558142.93289847,390.6224846222263,390.6150453062302
291,292,4868353.70250578,4868359.731921004,558142.93289847,558140.9215157614,390.6150453062302,390.6061663302428
292,293,4868359.731921004,4868363.8542628,558140.9215157614,558139.6015363339,390.6061663302428,390.59950770029286
293,294,4868363.8542628,4868367.115224563,558139.6015363339,558138.4624896842,390.59950770029286,390.59617515000105
294,295,4868367.115224563,4868369.678967721,558138.4624896842,558137.5859637178,390.59617515000105,390.5907389469385
295,296,4868369.678967721,4868374.566353161,558137.5859637178,558135.9589182496,390.5907389469385,390.58414104202365
296,297,4868374.566353161,4868379.229555065,558135.9589182496,558134.44413906,390.58414104202365,390.57478111726397
297,298,4868379.229555065,4868383.232813768,558134.44413906,558133.0911858116,390.57478111726397,390.56590141240645
298,299,4868383.232813768,4868383.9971319055,558133.0911858116,558132.816304107,390.56590141240645,390.56318847274406
299,300,4868383.9971319055,4868389.349503707,558132.816304107,558131.0310377941,390.56318847274406,390.55921384095575
300,301,4868389.349503707,4868393.967548109,558131.0310377941,558129.4719831409,390.55921384095575,390.54728328910966
301,302,4868393.967548109,4868397.408224473,558129.4719831409,558128.2944495131,390.54728328910966,390.5439455779359
302,303,4868397.408224473,4868398.733104404,558128.2944495131,558127.8808709743,390.5439455779359,390.541330550422
303,304,4868398.733104404,4868404.722975812,558127.8808709743,558125.8587248992,390.541330550422,390.534174180615
304,305,4868404.722975812,4868408.745640105,558125.8587248992,558124.5231459158,390.534174180615,390.5269896978249
305,306,4868408.745640105,4868412.09312564,558124.5231459158,558123.376068467,390.5269896978249,390.51925764863347
306,307,4868412.09312564,4868414.650453508,558123.376068467,558122.5275241937,390.51925764863347,390.5194440619165
307,308,4868414.650453508,4868419.479851595,558122.5275241937,558120.9288932608,390.5194440619165,390.50922226732035
308,309,4868419.479851595,4868424.226823585,558120.9288932608,558119.3309521707,390.50922226732035,390.50277968379106
309,310,4868424.226823585,4868426.864871226,558119.3309521707,558118.4180649903,390.50277968379106,390.4990854056631
310,311,4868426.864871226,4868428.950000411,558118.4180649903,558117.735204403,390.4990854056631,390.4960089721052
311,312,4868428.950000411,4868434.084956296,558117.735204403,558116.0005183263,390.4960089721052,390.4865535545578
312,313,4868434.084956296,4868438.951197913,558116.0005183263,558114.4034447467,390.4865535545578,390.4752943414837
313,314,4868438.951197913,4868442.25298046,558114.4034447467,558113.2742797106,390.4752943414837,390.4739439487976
314,315,4868442.25298046,4868443.579052608,558113.2742797106,558112.840486954,390.4739439487976,390.47292758110507
315,316,4868443.579052608,4868449.704727746,558112.840486954,558110.7427675241,390.47292758110507,390.4604158162296
316,317,4868449.704727746,4868453.71960656,558110.7427675241,558109.4519174228,390.4604158162296,390.45539187353165
317,318,4868453.71960656,4868457.09151858,558109.4519174228,558108.3020476107,390.45539187353165,390.44633189929635
318,319,4868457.09151858,4868458.520793632,558108.3020476107,558107.843779948,390.44633189929635,390.4475803495807
319,320,4868458.520793632,4868464.702411045,558107.843779948,558105.7258876618,390.4475803495807,390.4358965303187
320,321,4868464.702411045,4868468.706256861,558105.7258876618,558104.4193867974,390.4358965303187,390.42586921427966
321,322,4868468.706256861,4868472.081040505,558104.4193867974,558103.262242702,390.42586921427966,390.4142980500775
322,323,4868472.081040505,4868473.505322386,558103.262242702,558102.804468723,390.4142980500775,390.4136675946685
323,324,4868473.505322386,4868479.665296079,558102.804468723,558100.6728666378,390.4136675946685,390.38532118429356
324,325,4868479.665296079,4868483.71624325,558100.6728666378,558099.3565320686,390.38532118429356,390.37073142771635
325,326,4868483.71624325,4868487.05842812,558099.3565320686,558098.2035064438,390.37073142771635,390.350093031737
326,327,4868487.05842812,4868489.846639222,558098.2035064438,558097.2392996526,390.350093031737,390.33228166841116
327,328,4868489.846639222,4868494.647968044,558097.2392996526,558095.6318521317,390.33228166841116,390.29396186162467
328,329,4868494.647968044,4868498.754760049,558095.6318521317,558094.2631017495,390.29396186162467,390.25974223791417
329,330,4868498.754760049,4868502.016694914,558094.2631017495,558093.0911824995,390.25974223791417,390.22464387797754
330,331,4868502.016694914,4868504.888068788,558093.0911824995,558092.1283538786,390.22464387797754,390.1932964945955
331,332,4868504.888068788,4868508.523547586,558092.1283538786,558090.8889003535,390.1932964945955,390.15831330308094
332,333,4868508.523547586,4868513.704055981,558090.8889003535,558089.1493441837,390.15831330308094,390.0969112533794
333,334,4868513.704055981,4868515.573531707,558089.1493441837,558088.4024116108,390.0969112533794,390.06645442672
334,335,4868515.573531707,4868519.832474674,558088.4024116108,558086.9913243136,390.06645442672,390.0138197720695
335,336,4868519.832474674,4868524.582451055,558086.9913243136,558085.3596848671,390.0138197720695,389.95061316117886
336,337,4868524.582451055,4868529.323273681,558085.3596848671,558083.6486571544,389.95061316117886,389.88104101019724
337,338,4868529.323273681,4868530.578096144,558083.6486571544,558083.1923932411,389.88104101019724,389.8606286188257
338,339,4868530.578096144,4868534.8394747535,558083.1923932411,558081.7827355217,389.8606286188257,389.80701827197873
339,340,4868534.8394747535,4868539.510861064,558081.7827355217,558080.1670420095,389.80701827197873,389.74039686566323
340,341,4868539.510861064,4868543.556264536,558080.1670420095,558078.7545340111,389.74039686566323,389.67518185157184
341,342,4868543.556264536,4868544.354124011,558078.7545340111,558078.4305301335,389.67518185157184,389.6628417366123
342,343,4868544.354124011,4868549.771592589,558078.4305301335,558076.6164271678,389.6628417366123,389.5843830021459
343,344,4868549.771592589,4868554.442931097,558076.6164271678,558074.9758582587,389.5843830021459,389.5057253693328
344,345,4868554.442931097,4868559.318704719,558074.9758582587,558073.2781333536,389.5057253693328,389.4353323849563
345,346,4868559.318704719,4868564.651030445,558073.2781333536,558071.4887492731,389.4353323849563,389.35773421995816
346,347,4868564.651030445,4868569.273487561,558071.4887492731,558069.8724295794,389.35773421995816,389.28516715362747
347,348,4868569.273487561,4868573.865493911,558069.8724295794,558068.3066670356,389.28516715362747,389.2163145508548
348,349,4868573.865493911,4868578.746527142,558068.3066670356,558066.6486243447,389.2163145508548,389.13531510584096
349,350,4868578.746527142,4868584.065613442,558066.6486243447,558064.8556289373,389.13531510584096,389.0637489359722
350,351,4868584.065613442,4868588.77092678,558064.8556289373,558063.1833606139,389.0637489359722,388.9888501897499
351,352,4868588.77092678,4868593.511967846,558063.1833606139,558061.641098063,388.9888501897499,388.92214122380136
352,353,4868593.511967846,4868598.761473652,558061.641098063,558059.8761594158,388.92214122380136,388.8495030333223
353,354,4868598.761473652,4868603.51406061,558059.8761594158,558058.2049112017,388.8495030333223,388.7778347805179
354,355,4868603.51406061,4868609.600748896,558058.2049112017,558056.1282050838,388.7778347805179,388.6911330984883
355,356,4868609.600748896,4868614.285150833,558056.1282050838,558054.5256768815,388.6911330984883,388.6243331398098
356,357,4868614.285150833,4868618.199133759,558054.5256768815,558053.1948621784,388.6243331398098,388.57310542655705
357,358,4868618.199133759,4868619.15656974,558053.1948621784,558052.8608087384,388.57310542655705,388.55808423685517
358,359,4868619.15656974,4868624.262243611,558052.8608087384,558051.0945871626,388.55808423685517,388.48690913073125
359,360,4868624.262243611,4868629.021179782,558051.0945871626,558049.4393893133,388.48690913073125,388.4276998192029
360,361,4868629.021179782,4868632.537621731,558049.4393893133,558048.255523466,388.4276998192029,388.3799599312405
361,362,4868632.537621731,4868633.680395735,558048.255523466,558047.8439483783,388.3799599312405,388.3603172989612
362,363,4868633.680395735,4868638.535208629,558047.8439483783,558046.2374164279,388.3603172989612,388.29716539677213
363,364,4868638.535208629,4868644.379849506,558046.2374164279,558044.1920960475,388.29716539677213,388.21065406707146
364,365,4868644.379849506,4868647.053103599,558044.1920960475,558043.3096287079,388.21065406707146,388.1801055016876
365,366,4868647.053103599,4868649.700122365,558043.3096287079,558042.420947387,388.1801055016876,388.1477392440422
366,367,4868649.700122365,4868654.44675452,558042.420947387,558040.7200981692,388.1477392440422,388.0817301576715
367,368,4868654.44675452,4868659.120006043,558040.7200981692,558039.12627917,388.0817301576715,388.0231165785591
368,369,4868659.120006043,4868661.853470378,558039.12627917,558038.2302811609,388.0231165785591,387.9860319600173
369,370,4868661.853470378,4868663.92793264,558038.2302811609,558037.5605047405,387.9860319600173,387.9674325490552
370,371,4868663.92793264,4868668.893154785,558037.5605047405,558035.7244023021,387.9674325490552,387.89795701363323
371,372,4868668.893154785,4868673.8327258015,558035.7244023021,558034.0940021569,387.89795701363323,387.8443661272795
372,373,4868673.8327258015,4868676.181401609,558034.0940021569,558033.2851071989,387.8443661272795,387.8132459878621
373,374,4868676.181401609,4868678.549376743,558033.2851071989,558032.449933169,387.8132459878621,387.785450877475
374,375,4868678.549376743,4868684.536804445,558032.449933169,558030.3497325849,387.785450877475,387.72605429126537
375,376,4868684.536804445,4868689.279917642,558030.3497325849,558028.7735699579,387.72605429126537,387.6739175233247
376,377,4868689.279917642,4868690.541174149,558028.7735699579,558028.3166832498,387.6739175233247,387.66245711863894
377,378,4868690.541174149,4868694.487704039,558028.3166832498,558026.9403259807,387.66245711863894,387.6255060396978
378,379,4868694.487704039,4868699.271097617,558026.9403259807,558025.3254183958,387.6255060396978,387.5846773741491
379,380,4868699.271097617,4868703.987888685,558025.3254183958,558023.7394373406,387.5846773741491,387.5440068321999
380,381,4868703.987888685,4868705.358321485,558023.7394373406,558023.2813731938,387.5440068321999,387.53308892908433
381,382,4868705.358321485,4868708.740477928,558023.2813731938,558022.0816716057,387.53308892908433,387.50301346392746
382,383,4868708.740477928,4868710.000657392,558022.0816716057,558021.6915968069,387.50301346392746,387.49013389530785
383,384,4868710.000657392,4868713.833930833,558021.6915968069,558020.4116739362,387.49013389530785,387.4609883445437
384,385,4868713.833930833,4868718.813644171,558020.4116739362,558018.6168034221,387.4609883445437,387.41774161154734
385,386,4868718.813644171,4868720.166817625,558018.6168034221,558018.1616720228,387.41774161154734,387.40593653322463
386,387,4868720.166817625,4868723.540288715,558018.1616720228,558017.0401984242,387.40593653322463,387.37918550886917
387,388,4868723.540288715,4868728.736682909,558017.0401984242,558015.2540875068,387.37918550886917,387.33803974022777
388,389,4868728.736682909,4868733.647126887,558015.2540875068,558013.5856563443,387.33803974022777,387.2989345968759
